"route_id","path","page_file","primary_navigation_link","role","link_visible","direct_page_gate","data_read","actions"
"RT-CHANGE-003","/change-requests/[changeRequestId]","src/pages/change-requests/[changeRequestId]/index.astro","No primary-nav item; contextual links/direct route","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-CHANGE-004","/change-requests/[changeRequestId]/review","src/pages/change-requests/[changeRequestId]/review.astro","No primary-nav item; contextual links/direct route","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-CHANGE-004","/change-requests/[changeRequestId]/review","src/pages/change-requests/[changeRequestId]/review.astro","No primary-nav item; contextual links/direct route","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-CHANGE-004","/change-requests/[changeRequestId]/review","src/pages/change-requests/[changeRequestId]/review.astro","No primary-nav item; contextual links/direct route","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-CHANGE-004","/change-requests/[changeRequestId]/review","src/pages/change-requests/[changeRequestId]/review.astro","No primary-nav item; contextual links/direct route","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-CHANGE-004","/change-requests/[changeRequestId]/review","src/pages/change-requests/[changeRequestId]/review.astro","No primary-nav item; contextual links/direct route","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REPORT-001","/reports","src/pages/reports/index.astro","Insights / Reports","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REPORT-001","/reports","src/pages/reports/index.astro","Insights / Reports","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REPORT-001","/reports","src/pages/reports/index.astro","Insights / Reports","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REPORT-001","/reports","src/pages/reports/index.astro","Insights / Reports","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REPORT-001","/reports","src/pages/reports/index.astro","Insights / Reports","yazeed","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REPORT-002","/reports/[reportCode]","src/pages/reports/[reportCode].astro","No primary-nav item; contextual links/direct route","Employee","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REPORT-002","/reports/[reportCode]","src/pages/reports/[reportCode].astro","No primary-nav item; contextual links/direct route","Supervisor","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REPORT-002","/reports/[reportCode]","src/pages/reports/[reportCode].astro","No primary-nav item; contextual links/direct route","Manager","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
"RT-REPORT-002","/reports/[reportCode]","src/pages/reports/[reportCode].astro","No primary-nav item; contextual links/direct route","Admin","Visible to ACTIVE account","Allowed by page gate for ACTIVE authenticated account","AVD-004 declares ordinary operational read access for ACTIVE accounts; route gate alone does not prove the read model’s runtime outcome.","No action implied by link/page. Owning use case enforces permission, scope, state, SoD, version, signature, and business rules."
